#PATH-POINTS-START Path
72.537,-90.607,120
74.323,-91.507,120
76.128,-92.369,120
77.949,-93.196,120
79.785,-93.989,120
81.634,-94.75,120
83.497,-95.479,120
85.371,-96.176,120
87.257,-96.841,120
89.154,-97.476,120
91.061,-98.079,120
92.978,-98.65,120
94.904,-99.188,120
96.839,-99.693,120
98.783,-100.162,120
100.736,-100.596,120
102.696,-100.991,120
104.664,-101.345,120
106.64,-101.657,120
106.998,-102.59,120,0
105.782,-104.178,120
104.59,-105.785,120
103.429,-107.413,120
102.31,-109.071,120
101.25,-110.766,120
100.283,-112.516,120
99.476,-114.345,120
99.032,-116.288,120
99.581,-118.157,120
101.288,-119.148,120
103.245,-119.548,120
105.231,-119.782,120
107.215,-120.033,120
109.175,-120.43,120
111.051,-121.114,120
112.7,-122.231,120
113.905,-123.815,120
114.682,-125.655,120,0
115.908,-127.203,120
117.668,-126.676,120
118.83,-125.053,120
119.777,-123.292,120
120.64,-121.488,120
121.462,-119.665,120
122.267,-117.834,120
123.065,-116,120
123.864,-114.167,120
124.67,-112.336,120
125.486,-110.51,120
126.314,-108.69,120
127.158,-106.876,120
128.018,-105.071,120
128.896,-103.274,120
129.793,-101.486,120
130.711,-99.709,120
131.649,-97.943,120
132.61,-96.189,120
133.594,-94.448,120,0
134.596,-92.717,120
135.61,-90.993,120
136.641,-89.28,120
137.698,-87.581,120
138.8,-85.913,120
140.007,-84.319,120
141.549,-83.785,120
141.786,-85.76,120
141.751,-87.76,120
141.689,-89.759,120
141.652,-91.758,120
141.671,-93.758,120
141.768,-95.756,120
141.97,-97.745,120
142.307,-99.716,120
142.709,-101.672,120,0
142.361,-103.624,120
141.34,-105.337,120
139.988,-106.807,120
138.465,-108.103,120
136.847,-109.277,120
135.168,-110.364,120
133.448,-111.385,120
131.699,-112.354,120
129.928,-113.284,120
128.141,-114.181,120
126.341,-115.052,120
124.53,-115.901,120
122.711,-116.733,120
120.885,-117.55,120
119.054,-118.355,120
117.219,-119.149,120
115.38,-119.934,120
113.537,-120.713,120
111.693,-121.487,120
109.847,-122.255,120
107.999,-123.021,120
106.15,-123.783,120
104.301,-124.544,120
102.451,-125.305,120
100.601,-126.065,120
98.751,-126.825,120
96.901,-127.586,120
95.052,-128.349,120
93.204,-129.113,120
91.357,-129.88,120
89.511,-130.65,120
87.667,-131.423,120
85.824,-132.201,120
83.983,-132.982,120
82.144,-133.767,120
80.307,-134.558,120
78.471,-135.353,120
76.639,-136.154,120
74.809,-136.962,120
72.982,-137.774,120
71.158,-138.594,120
69.336,-139.421,120
67.518,-140.255,120
65.704,-141.096,120
63.893,-141.945,120
62.086,-142.802,120
60.283,-143.668,120
58.484,-144.542,120
56.69,-145.425,120
54.9,-146.318,120
53.116,-147.221,120
51.336,-148.133,120,0
49.559,-149.051,120
47.778,-149.961,120
45.992,-150.861,120
44.201,-151.75,120
42.403,-152.626,120
40.596,-153.485,120
38.78,-154.323,120
36.953,-155.136,120
35.111,-155.914,120
33.248,-156.643,120
31.359,-157.3,120
29.431,-157.829,120
27.451,-158.076,120
25.678,-157.343,120
25.403,-155.402,120
25.757,-153.434,120
26.147,-151.473,120
26.298,-149.482,120
25.802,-147.565,120
24.36,-146.221,120
22.459,-145.627,120
20.467,-145.464,120
18.468,-145.52,120,0
16.469,-145.555,120
14.47,-145.506,120
12.476,-145.352,120
10.498,-145.061,120
8.556,-144.587,120
6.692,-143.868,120
4.98,-142.84,120
3.516,-141.482,120
2.304,-139.893,120
1.107,-138.292,120
-0.489,-137.117,120
-2.583,-136.748,120,0
-2.583,-136.748,0,0
